Rank,University Name,Official Website,City,Country,Study Level,Bachelor,Master,Program Category,Program Name,Program URL,Course Intensity,Full Time,Part Time,Study Mode,On Campus,Online,Hybrid,Programme Duration,eu,non eu,arab,lebanese,pal,us,TOEFL,IELTS,SAT,GPA,Languages,english,french,arabic,german,spanish,catalan,italian,Engineering,Computing & Technology,Data Science & Artificial Intelligence,Health & Medicine,Life Sciences,Natural & Physical Sciences,Social Sciences,Psychology & Behavioral Sciences,Business & Management,Law & Governance,Education,"Arts, Design & Architecture",Humanities & Languages,Environment & Agriculture,Media & Communication,Hospitality & Tourism,Sports & Events,"Transport, Aviation & Maritime",Interdisciplinary & Emerging Fields
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Social Sciences, Global Contexts,https://www.mcgill.ca/undergraduate-admissions/program/Education-global-contexts,Full Time,1,0,On Campus,1,0,0,4,20000,20000,20000,20000,20000,20000,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Humanities & Languages,Canadian Studies,https://www.mcgill.ca/undergraduate-admissions/program/canadian-studies,Full Time,1,0,On Campus,1,0,0,4,32200,32200,32200,32200,32200,32200,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Media & Communication,"Media, Communication and Journalism Studies","https://www.mcgill.ca/undergraduate-admissions/program/Media, Communication and Journalism-studies",Full Time,1,0,On Campus,1,0,0,4,32200,32200,32200,32200,32200,32200,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Humanities & Languages,East Asian Studies,https://www.mcgill.ca/undergraduate-admissions/program/east-asian-studies,Full Time,1,0,On Campus,1,0,0,4,32200,32200,32200,32200,32200,32200,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Humanities & Languages,East Asian Studies: Cultural Studies,https://www.mcgill.ca/undergraduate-admissions/program/east-asian-studies-cultural-studies,Full Time,1,0,On Campus,1,0,0,4,32200,32200,32200,32200,32200,32200,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Humanities & Languages,East Asian Studies: Language ,https://www.mcgill.ca/undergraduate-admissions/program/east-asian-studies-language-supplementary,Full Time,1,0,On Campus,1,0,0,4,32200,32200,32200,32200,32200,32200,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Humanities & Languages,East Asian Studies: Language and Literature,https://www.mcgill.ca/undergraduate-admissions/program/east-asian-studies-language-and-literature,Full Time,1,0,On Campus,1,0,0,4,32200,32200,32200,32200,32200,32200,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Education,Education for Arts Students,https://www.mcgill.ca/undergraduate-admissions/program/Education-arts-students,Full Time,1,0,On Campus,1,0,0,4,32200,32200,32200,32200,32200,32200,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Education,Education for Science Students,https://www.mcgill.ca/undergraduate-admissions/program/Education-science-students,Full Time,1,0,On Campus,1,0,0,4,44556,44556,44556,44556,44556,44556,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Law & Governance,"Gender, Sexuality, Feminist and Social Justice Studies",https://www.mcgill.ca/undergraduate-admissions/program/gender-sexuality-feminist-and-social-justice-studies,Full Time,1,0,On Campus,1,0,0,4,32200,32200,32200,32200,32200,32200,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Humanities & Languages,German Studies,https://www.mcgill.ca/undergraduate-admissions/program/german-studies,Full Time,1,0,On Campus,1,0,0,4,32200,32200,32200,32200,32200,32200,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Humanities & Languages,Hispanic Studies,https://www.mcgill.ca/undergraduate-admissions/program/hispanic-studies,Full Time,1,0,On Campus,1,0,0,4,32200,32200,32200,32200,32200,32200,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Humanities & Languages,Indigenous Studies,https://www.mcgill.ca/undergraduate-admissions/program/indigenous-studies,Full Time,1,0,On Campus,1,0,0,4,32200,32200,32200,32200,32200,32200,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Social Sciences,International Development Studies,https://www.mcgill.ca/undergraduate-admissions/program/international-development-studies,Full Time,1,0,On Campus,1,0,0,4,32200,32200,32200,32200,32200,32200,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Humanities & Languages,Italian Studies,https://www.mcgill.ca/undergraduate-admissions/program/italian-studies,Full Time,1,0,On Campus,1,0,0,4,32200,32200,32200,32200,32200,32200,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Humanities & Languages,Jewish Studies,https://www.mcgill.ca/undergraduate-admissions/program/jewish-studies,Full Time,1,0,On Campus,1,0,0,4,32200,32200,32200,32200,32200,32200,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Education,Kindergarten and Elementary Education,https://www.mcgill.ca/undergraduate-admissions/program/kindergarten-and-elementary-Education,Full Time,1,0,On Campus,1,0,0,4,20000,20000,20000,20000,20000,20000,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Sports & Events,Kinesiology,https://www.mcgill.ca/undergraduate-admissions/program/kinesiology,Full Time,1,0,On Campus,1,0,0,4,44556,44556,44556,44556,44556,44556,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Business & Management,Management Relations and Human Resources,https://www.mcgill.ca/undergraduate-admissions/program/labour-management-relations-and-human-resources,Full Time,1,0,On Campus,1,0,0,4,49317,49317,49317,49317,49317,49317,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Humanities & Languages,Latin American and Caribbean Studies,https://www.mcgill.ca/undergraduate-admissions/program/latin-american-and-caribbean-studies,Full Time,1,0,On Campus,1,0,0,4,32200,32200,32200,32200,32200,32200,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Law & Governance,Law ,https://www.mcgill.ca/undergraduate-admissions/program/law-bcljd,Full Time,1,0,On Campus,1,0,0,4,45702,45702,45702,45702,45702,45702,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Sports & Events,Physical Therapy,https://www.mcgill.ca/undergraduate-admissions/program/physical-therapy,Full Time,1,0,On Campus,1,0,0,4,22383,22383,22383,22383,22383,22383,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Education,Physical and Health Education,https://www.mcgill.ca/undergraduate-admissions/program/physical-and-health-Education,Full Time,1,0,On Campus,1,0,0,4,20000,20000,20000,20000,20000,20000,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Social Sciences,Political Science,https://www.mcgill.ca/undergraduate-admissions/program/political-science,Full Time,1,0,On Campus,1,0,0,4,32200,32200,32200,32200,32200,32200,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Natural & Physical Sciences,Probability and Statistics,https://www.mcgill.ca/undergraduate-admissions/program/probability-and-statistics-faculty-science,Full Time,1,0,On Campus,1,0,0,4,44556,44556,44556,44556,44556,44556,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Humanities & Languages,Quebec Studies,https://www.mcgill.ca/undergraduate-admissions/program/quebec-studies,Full Time,1,0,On Campus,1,0,0,4,33580,33580,33580,33580,33580,33580,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Humanities & Languages,Russian Culture,https://www.mcgill.ca/undergraduate-admissions/program/russian-culture,Full Time,1,0,On Campus,1,0,0,4,32200,32200,32200,32200,32200,32200,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Humanities & Languages, English,https://www.mcgill.ca/undergraduate-admissions/program/secondary-Education-english,Full Time,1,0,On Campus,1,0,0,4,20000,20000,20000,20000,20000,20000,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Natural & Physical Sciences, Mathematics,https://www.mcgill.ca/undergraduate-admissions/program/secondary-Education-mathematics,Full Time,1,0,On Campus,1,0,0,4,20000,20000,20000,20000,20000,20000,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Interdisciplinary & Emerging Fields,Science and Technology,https://www.mcgill.ca/undergraduate-admissions/program/secondary-Education-science-and-technology,Full Time,1,0,On Campus,1,0,0,4,20000,20000,20000,20000,20000,20000,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Social Sciences,Social Sciences,https://www.mcgill.ca/undergraduate-admissions/program/secondary-Education-social-sciences,Full Time,1,0,On Campus,1,0,0,4,20000,20000,20000,20000,20000,20000,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Health & Medicine,Social Studies of Medicine,https://www.mcgill.ca/undergraduate-admissions/program/social-studies-medicine,Full Time,1,0,On Campus,1,0,0,4,33580,33580,33580,33580,33580,33580,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Psychology & Behavioral Sciences,Social Work,https://www.mcgill.ca/undergraduate-admissions/program/social-work,Full Time,1,0,On Campus,1,0,0,4,20000,20000,20000,20000,20000,20000,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Social Sciences,Sociology,https://www.mcgill.ca/undergraduate-admissions/program/sociology,Full Time,1,0,On Campus,1,0,0,4,32200,32200,32200,32200,32200,32200,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Humanities & Languages,South Asian Studies,https://www.mcgill.ca/undergraduate-admissions/program/south-asian-studies,Full Time,1,0,On Campus,1,0,0,4,32200,32200,32200,32200,32200,32200,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Natural & Physical Sciences,Statistics ,https://www.mcgill.ca/undergraduate-admissions/program/statistics-faculty-science,Full Time,1,0,On Campus,1,0,0,4,44556,44556,44556,44556,44556,44556,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Computing & Technology,Statistics and Computer Science,https://www.mcgill.ca/undergraduate-admissions/program/statistics-and-computer-science,Full Time,1,0,On Campus,1,0,0,4,44556,44556,44556,44556,44556,44556,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Education,Teaching English as a Second Language ,https://www.mcgill.ca/undergraduate-admissions/program/teaching-english-second-language-tesl,Full Time,1,0,On Campus,1,0,0,4,20000,20000,20000,20000,20000,20000,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Bachelor,1,0,Humanities & Languages,Greek Language and Culture,https://www.mcgill.ca/undergraduate-admissions/program/teaching-english-second-language-tesl-greek-language-and-culture,Full Time,1,0,On Campus,1,0,0,4,20000,20000,20000,20000,20000,20000,79,6.5,1460,3.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Master,0,1,"Arts, Design & Architecture", Architecture (Non-Thesis),https://www.mcgill.ca/gradapplicants/program/architecture-professional-march-non-thesis,Full Time,1,0,On Campus,1,0,0,2,10869,10869,10869,10869,10869,10869,86,6.5,1460,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Master,0,1,Humanities & Languages, Art History (Thesis),https://www.mcgill.ca/gradapplicants/program/art-history-ma,Full Time,1,0,On Campus,1,0,0,1,7414,7414,7414,7414,7414,7414,86,6.5,1460,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Master,0,1,Humanities & Languages, Classics,https://www.mcgill.ca/gradapplicants/program/classics-ma,Full Time,1,0,On Campus,1,0,0,2,7414,7414,7414,7414,7414,7414,86,6.5,1460,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Master,0,1,Humanities & Languages,English (Non-Thesis),https://www.mcgill.ca/gradapplicants/program/english-ma-non-thesis,Full Time,1,0,On Campus,1,0,0,1,10869,10869,10869,10869,10869,10869,86,6.5,1460,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Master,0,1,Humanities & Languages,English (Thesis),https://www.mcgill.ca/gradapplicants/program/english-ma,Full Time,1,0,On Campus,1,0,0,1,7414,7414,7414,7414,7414,7414,86,6.5,1460,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Master,0,1,Humanities & Languages, History (Thesis),https://www.mcgill.ca/gradapplicants/program/history-ma,Full Time,1,0,On Campus,1,0,0,1,7414,7414,7414,7414,7414,7414,86,6.5,1460,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Master,0,1,Humanities & Languages, Islamic Studies (Thesis),https://www.mcgill.ca/gradapplicants/program/islamic-studies-ma,Full Time,1,0,On Campus,1,0,0,1,7414,7414,7414,7414,7414,7414,86,6.5,1460,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Master,0,1,Education, Music Education (Non-Thesis),https://www.mcgill.ca/gradapplicants/program/music-music-Education-ma-non-thesis,Full Time,1,0,On Campus,1,0,0,2,10869,10869,10869,10869,10869,10869,86,6.5,1460,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Master,0,1,Education, Music Education (Thesis),https://www.mcgill.ca/gradapplicants/program/music-music-Education-ma,Full Time,1,0,On Campus,1,0,0,2,7414,7414,7414,7414,7414,7414,86,6.5,1460,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Master,0,1,"Arts, Design & Architecture", Music Technology (Thesis),https://www.mcgill.ca/gradapplicants/program/music-music-technology-ma,Full Time,1,0,On Campus,1,0,0,2,7414,7414,7414,7414,7414,7414,86,6.5,1460,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Master,0,1,"Arts, Design & Architecture",Musicology (Non-Thesis),https://www.mcgill.ca/gradapplicants/program/music-musicology-ma-non-thesis,Full Time,1,0,On Campus,1,0,0,2,10869,10869,10869,10869,10869,10869,86,6.5,1460,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Master,0,1,"Arts, Design & Architecture", Musicology (Thesis),https://www.mcgill.ca/gradapplicants/program/music-musicology-ma,Full Time,1,0,On Campus,1,0,0,2,7414,7414,7414,7414,7414,7414,86,6.5,1460,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Master,0,1,Humanities & Languages,Theory (Thesis),https://www.mcgill.ca/gradapplicants/program/music-theory-ma,Full Time,1,0,On Campus,1,0,0,2,7414,7414,7414,7414,7414,7414,86,6.5,1460,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Master,0,1,Humanities & Languages, Philosophy (Thesis),https://www.mcgill.ca/gradapplicants/program/philosophy-ma,Full Time,1,0,On Campus,1,0,0,2,7414,7414,7414,7414,7414,7414,86,6.5,1460,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Master,0,1,Humanities & Languages, Religious Studies (Non-Thesis),https://www.mcgill.ca/gradapplicants/program/religious-studies-ma-non-thesis,Full Time,1,0,On Campus,1,0,0,2,10869,10869,10869,10869,10869,10869,86,6.5,1460,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Master,0,1,Humanities & Languages,Religious Studies (Thesis),https://www.mcgill.ca/gradapplicants/program/religious-studies-ma,Full Time,1,0,On Campus,1,0,0,2,7414,7414,7414,7414,7414,7414,86,6.5,1460,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Master,0,1,Humanities & Languages, Linguistics (Thesis),https://www.mcgill.ca/gradapplicants/program/linguistics-ma,Full Time,1,0,On Campus,1,0,0,1,7414,7414,7414,7414,7414,7414,86,6.5,1460,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Master,0,1,"Arts, Design & Architecture", Composition (Thesis),https://www.mcgill.ca/gradapplicants/program/music-composition-mmus,Full Time,1,0,On Campus,1,0,0,2,7414,7414,7414,7414,7414,7414,86,6.5,1460,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Master,0,1,"Arts, Design & Architecture", Collaborative Piano (Thesis),https://www.mcgill.ca/gradapplicants/program/performance-collaborative-piano-mmus,Full Time,1,0,On Campus,1,0,0,2,7414,7414,7414,7414,7414,7414,86,6.5,1460,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Master,0,1,"Arts, Design & Architecture", Conducting (Thesis),https://www.mcgill.ca/gradapplicants/program/performance-conducting-mmus,Full Time,1,0,On Campus,1,0,0,2,7414,7414,7414,7414,7414,7414,86,6.5,1460,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Master,0,1,"Arts, Design & Architecture", Early Music (Thesis),https://www.mcgill.ca/gradapplicants/program/performance-early-music-mmus,Full Time,1,0,On Campus,1,0,0,2,7414,7414,7414,7414,7414,7414,86,6.5,1460,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Master,0,1,"Arts, Design & Architecture", Jazz Performance (Thesis),https://www.mcgill.ca/gradapplicants/program/performance-jazz-performance-mmus,Full Time,1,0,On Campus,1,0,0,2,7414,7414,7414,7414,7414,7414,86,6.5,1460,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Master,0,1,"Arts, Design & Architecture",Opera and Voice (Thesis),https://www.mcgill.ca/gradapplicants/program/performance-opera-and-voice-mmus,Full Time,1,0,On Campus,1,0,0,2,7414,7414,7414,7414,7414,7414,86,6.5,1460,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Master,0,1,"Arts, Design & Architecture"," Orchestral Instruments, Guitar (Thesis)",https://www.mcgill.ca/gradapplicants/program/performance-orchestral-instruments-guitar-mmus,Full Time,1,0,On Campus,1,0,0,2,7414,7414,7414,7414,7414,7414,86,6.5,1460,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,McGill University,https://www.mcgill.ca/,Montreal,Canada,Master,0,1,"Arts, Design & Architecture", Organ (Thesis),https://www.mcgill.ca/gradapplicants/program/performance-organ-mmus,Full Time,1,0,On Campus,1,0,0,2,7414,7414,7414,7414,7414,7414,86,6.5,1460,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
